id,initial_review_count,initial_positive_review_count,initial_negative_review_count,initial_top_critic_review_count,initial_positive_review_ratio,initial_combined_sentiment_score,initial_combined_sentiment_label,log_initial_review_count,first_review_date,last_review_date_in_window
philomena,57,55,2,25,0.9649122807017544,0.9424460431654677,positive,4.060443010546419,2013-11-22,2013-12-01
phoenix_2015,10,10,0,5,1.0,1.0,positive,2.3978952727983707,2015-07-24,2015-07-30
phoenix_forgotten,14,5,9,6,0.3571428571428571,-0.3529411764705882,negative,2.70805020110221,2017-04-21,2017-04-27
phone_bhoot,10,4,6,2,0.4,-0.2727272727272727,negative,2.3978952727983707,2022-11-04,2022-11-11
phone_booth,81,59,22,18,0.7283950617283951,0.4666666666666667,positive,4.406719247264253,2003-04-04,2003-04-12
photograph_2019,21,16,5,5,0.7619047619047619,0.5319148936170213,positive,3.091042453358316,2019-05-17,2019-05-25
photographic_memory_2011,7,6,1,4,0.8571428571428571,0.7777777777777778,positive,2.079441541679836,2012-10-12,2012-10-15
phyllis_and_harold_2008,8,5,3,3,0.625,0.1578947368421052,mixed,2.19722457733622,2010-02-19,2010-02-27
pi,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1998-07-10,1998-07-10
pianist,51,48,3,19,0.9411764705882352,0.8842975206611571,positive,3.951243718581428,2002-12-27,2003-01-05
piano_teacher,8,4,4,3,0.5,0.1578947368421052,mixed,2.19722457733622,2002-03-29,2002-04-01
pick_of_the_litter,6,6,0,2,1.0,1.0,positive,1.9459101490553128,2018-08-31,2018-09-07
pieces_of_a_woman,73,54,19,26,0.7397260273972602,0.4767441860465116,positive,4.30406509320417,2020-12-30,2021-01-08
pieces_of_april,30,25,5,16,0.8333333333333334,0.7105263157894737,positive,3.4339872044851463,2003-10-17,2003-10-26
piercing,18,10,8,4,0.5555555555555556,0.1,mixed,2.9444389791664403,2019-02-01,2019-02-07
pieta_2013,10,9,1,6,0.9,0.8461538461538461,positive,2.3978952727983707,2013-05-17,2013-05-26
pig_2018,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2019-02-01,2019-02-01
pig_2021,73,70,3,14,0.958904109589041,0.9125,positive,4.30406509320417,2021-07-16,2021-07-24
piggy_2022,19,18,1,4,0.9473684210526316,0.8571428571428571,positive,2.995732273553991,2022-10-07,2022-10-16
piglets_big_movie,33,26,7,14,0.7878787878787878,0.55,positive,3.5263605246161616,2003-03-21,2003-03-29
piku,9,7,2,2,0.7777777777777778,0.5,positive,2.302585092994046,2015-05-08,2015-05-15
pilgrimage_2017,14,8,6,5,0.5714285714285714,0.2121212121212121,positive,2.70805020110221,2017-08-11,2017-08-18
pimp_2018,4,2,2,3,0.5,-0.0909090909090909,mixed,1.6094379124341005,2018-11-17,2018-11-17
pin_cushion,4,3,1,1,0.75,0.5555555555555556,positive,1.6094379124341005,2018-07-20,2018-07-27
pina_3d,8,7,1,1,0.875,0.7647058823529411,positive,2.19722457733622,2012-01-20,2012-01-27
pinball_the_man_who_saved_the_game,7,7,0,2,1.0,1.0,positive,2.079441541679836,2023-03-17,2023-03-22
pineapple_express,99,65,34,31,0.6565656565656566,0.3100436681222707,positive,4.605170185988092,2008-08-06,2008-08-15
pinero,11,6,5,7,0.5454545454545454,0.0344827586206896,mixed,2.4849066497880004,2001-12-13,2001-12-22
ping_pong_playa,10,7,3,8,0.7,0.3571428571428571,positive,2.3978952727983707,2008-09-05,2008-09-12
ping_pong_summer,5,5,0,3,1.0,1.0,positive,1.791759469228055,2014-06-06,2014-06-11
ping_pong_the_triumph,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2023-02-26,2023-02-26
pink_panther,72,11,61,22,0.1527777777777778,-0.6987951807228916,negative,4.290459441148391,2006-02-10,2006-02-18
pink_panther_2,72,10,62,24,0.1388888888888889,-0.7142857142857143,negative,4.290459441148391,2009-02-06,2009-02-14
pink_ribbons_inc,7,5,2,2,0.7142857142857143,0.5,positive,2.079441541679836,2012-06-01,2012-06-08
pinocchio,31,0,31,15,0.0,-1.0,negative,3.4657359027997265,2002-12-26,2003-01-03
pinocchio_2020,7,6,1,4,0.8571428571428571,0.7777777777777778,positive,2.079441541679836,2020-12-25,2020-12-31
pioneer_2013,6,4,2,2,0.6666666666666666,0.2857142857142857,positive,1.9459101490553128,2014-12-05,2014-12-12
piranha_3d,86,61,25,23,0.7093023255813954,0.3743589743589743,positive,4.465908118654584,2010-08-20,2010-08-27
piranha_3dd,27,2,25,13,0.074074074074074,-0.8507462686567164,negative,3.332204510175204,2012-06-01,2012-06-09
piranhas,11,5,6,4,0.4545454545454545,-0.0769230769230769,mixed,2.4849066497880004,2019-08-02,2019-08-09
pirate_radio,55,34,21,18,0.6181818181818182,0.21875,positive,4.02535169073515,2009-11-13,2009-11-22
pirates_of_the_caribbean_3,57,25,32,9,0.4385964912280701,-0.1707317073170731,mixed,4.060443010546419,2007-05-25,2007-06-03
pirates_of_the_caribbean_dead_mans_chest,69,39,30,9,0.5652173913043478,0.1428571428571428,mixed,4.248495242049359,2006-07-07,2006-07-15
pirates_of_the_caribbean_dead_men_tell_no_tales,67,20,47,11,0.2985074626865671,-0.4206896551724138,negative,4.219507705176107,2017-05-26,2017-06-02
pirates_of_the_caribbean_on_stranger_tides,100,27,73,22,0.27,-0.4774774774774775,negative,4.61512051684126,2011-05-20,2011-05-28
pirates_of_the_caribbean_the_curse_of_the_black_pearl,110,81,29,32,0.7363636363636363,0.4444444444444444,positive,4.709530201312334,2003-07-09,2003-07-18
pirates_who_dont_do_anything_a_veggietales_movie,19,8,11,8,0.4210526315789473,-0.1739130434782608,mixed,2.995732273553991,2008-01-11,2008-01-17
piripkura,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2018-11-29,2018-11-29
pitch_perfect,14,13,1,3,0.9285714285714286,0.8709677419354839,positive,2.70805020110221,2012-10-05,2012-10-14
pitch_perfect_2,45,27,18,12,0.6,0.1568627450980392,mixed,3.828641396489095,2015-05-15,2015-05-23
pitch_perfect_3,42,14,28,8,0.3333333333333333,-0.3043478260869565,negative,3.7612001156935615,2017-12-22,2017-12-29
pitchfork,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2017-01-14,2017-01-15
pitching_tents,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2017-03-31,2017-03-31
pixels,50,8,42,10,0.16,-0.6909090909090909,negative,3.9318256327243257,2015-07-24,2015-08-01
pixie,19,12,7,6,0.631578947368421,0.2727272727272727,positive,2.995732273553991,2021-03-05,2021-03-12
pj-2008,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2008-11-07,2008-11-07
pk,4,3,1,2,0.75,0.6,positive,1.6094379124341005,2014-12-19,2014-12-24
plan_a,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2022-10-14,2022-10-14
plane,68,54,14,11,0.7941176470588235,0.5510204081632653,positive,4.23410650459726,2023-01-13,2023-01-21
planes,45,11,34,11,0.2444444444444444,-0.504950495049505,negative,3.828641396489095,2013-08-09,2013-08-18
planes_fire_and_rescue,22,7,15,5,0.3181818181818182,-0.3469387755102041,negative,3.1354942159291497,2014-07-18,2014-07-26
planet_51,45,8,37,15,0.1777777777777777,-0.6571428571428571,negative,3.828641396489095,2009-11-20,2009-11-29
planet_of_snail_2012,5,5,0,3,1.0,1.0,positive,1.791759469228055,2012-07-25,2012-07-26
planet_of_the_humans,13,10,3,4,0.7692307692307693,0.4666666666666667,positive,2.6390573296152584,2020-04-22,2020-04-28
planetarium,6,1,5,3,0.1666666666666666,-0.6,negative,1.9459101490553128,2017-08-11,2017-08-17
planetary,4,2,2,3,0.5,0.0909090909090909,mixed,1.6094379124341005,2015-04-23,2015-05-01
plastic-planet,4,2,2,1,0.5,-0.1111111111111111,mixed,1.6094379124341005,2011-01-14,2011-01-20
plastic_2014,6,1,5,3,0.1666666666666666,-0.6,negative,1.9459101490553128,2014-09-26,2014-10-01
platform_2021,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2021-07-09,2021-07-09
play_the_game,13,5,8,5,0.3846153846153846,-0.2903225806451613,negative,2.6390573296152584,2009-08-28,2009-09-06
playback_2011,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2012-03-11,2012-03-11
player_hating_a_love_story,3,2,1,1,0.6666666666666666,0.4285714285714285,positive,1.3862943611198906,2012-04-06,2012-04-11
playground_2021,8,8,0,4,1.0,1.0,positive,2.19722457733622,2022-02-11,2022-02-18
playing_for_keeps_2012,36,2,34,12,0.0555555555555555,-0.8809523809523809,negative,3.610917912644224,2012-12-07,2012-12-14
playing_god_2021,8,5,3,1,0.625,0.1764705882352941,mixed,2.19722457733622,2021-08-06,2021-08-15
playing_in_the_fm_band_the_steve_post_story,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2022-03-11,2022-03-11
playing_it_cool,6,0,6,2,0.0,-1.0,negative,1.9459101490553128,2015-05-08,2015-05-12
playing_with_fire_2019,26,6,20,9,0.2307692307692307,-0.5409836065573771,negative,3.295836866004329,2019-11-08,2019-11-17
playmobil_the_movie,19,0,19,5,0.0,-1.0,negative,2.995732273553991,2019-12-06,2019-12-12
plaza_catedral,2,2,0,2,1.0,1.0,positive,1.0986122886681098,2022-01-28,2022-01-29
please_baby_please,14,8,6,3,0.5714285714285714,0.032258064516129,mixed,2.70805020110221,2022-10-28,2022-11-06
please_stand_by_2018,13,7,6,4,0.5384615384615384,0.0666666666666666,mixed,2.6390573296152584,2018-01-26,2018-02-02
please_subscribe_a_documentary_about_youtubers_2013,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2013-02-06,2013-02-06
pleasure_2022,25,22,3,11,0.88,0.7704918032786885,positive,3.258096538021482,2022-05-13,2022-05-22
pledge_2019,7,4,3,3,0.5714285714285714,0.1764705882352941,mixed,2.079441541679836,2019-01-11,2019-01-18
plimpton_starring_george_plimpton_as_himself,3,3,0,3,1.0,1.0,positive,1.3862943611198906,2013-05-22,2013-05-23
ploey,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2019-04-30,2019-04-30
plush,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2013-09-13,2013-09-13
pocket_listing,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2016-12-02,2016-12-02
pod,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2015-08-28,2015-09-03
poetic_justice,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,1993-07-23,1993-07-23
point_and_shoot,4,2,2,3,0.5,-0.0909090909090909,mixed,1.6094379124341005,2014-10-31,2014-11-04
point_blank,13,13,0,5,1.0,1.0,positive,2.6390573296152584,2011-07-29,2011-08-06
pokemon_3_the_movie,19,6,13,9,0.3157894736842105,-0.4042553191489361,negative,2.995732273553991,2001-04-06,2001-04-10
pokemon_4ever,20,3,17,13,0.15,-0.7358490566037735,negative,3.044522437723423,2002-10-11,2002-10-13
pokemon_detective_pikachu,113,72,41,7,0.6371681415929203,0.2875536480686695,positive,4.736198448394496,2019-05-10,2019-05-19
pokemon_heroes,16,1,15,10,0.0625,-0.8571428571428571,negative,2.833213344056216,2003-05-16,2003-05-23
poker_face_2022,16,1,15,3,0.0625,-0.8857142857142857,negative,2.833213344056216,2022-11-16,2022-11-23
poker_night,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2014-12-10,2014-12-10
polar_express,110,58,52,29,0.5272727272727272,0.0602409638554216,mixed,4.709530201312334,2004-11-10,2004-11-18
police_adjective,13,10,3,4,0.7692307692307693,0.6,positive,2.6390573296152584,2009-12-23,2009-12-31
polina,12,10,2,6,0.8333333333333334,0.6666666666666666,positive,2.5649493574615367,2017-08-25,2017-09-01
polisse_2011,18,16,2,10,0.8888888888888888,0.8260869565217391,positive,2.9444389791664403,2012-05-18,2012-05-26
poltergeist-2009,61,15,46,20,0.2459016393442623,-0.4647887323943662,negative,4.127134385045092,2015-05-22,2015-05-29
pom_wonderful_presents_the_greatest_movie_ever_sold,36,23,13,16,0.6388888888888888,0.25,positive,3.610917912644224,2011-04-22,2011-05-01
pompeii_2013,55,10,45,14,0.1818181818181818,-0.6290322580645161,negative,4.02535169073515,2014-02-21,2014-02-28
pompo_the_cinephile,12,12,0,2,1.0,1.0,positive,2.5649493574615367,2022-04-28,2022-05-05
poms,34,13,21,4,0.3823529411764705,-0.25,negative,3.555348061489413,2019-05-10,2019-05-17
ponniyin_selvan_part_i,9,8,1,0,0.8888888888888888,0.7777777777777778,positive,2.302585092994046,2022-09-30,2022-10-06
pontypool,19,17,2,8,0.8947368421052632,0.7391304347826086,positive,2.995732273553991,2009-05-29,2009-06-07
ponyo,60,55,5,23,0.9166666666666666,0.8181818181818182,positive,4.110873864173311,2009-08-14,2009-08-23
poohs_heffalump_movie,33,25,8,14,0.7575757575757576,0.525,positive,3.5263605246161616,2005-02-11,2005-02-20
poolhall_junkies,16,3,13,5,0.1875,-0.6216216216216216,negative,2.833213344056216,2003-02-28,2003-03-07
poop_talk,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2018-02-16,2018-02-16
poor_boy,3,1,2,2,0.3333333333333333,-0.25,negative,1.3862943611198906,2018-07-19,2018-07-19
pootie_tang,24,4,20,15,0.1666666666666666,-0.6190476190476191,negative,3.218875824868201,2001-06-29,2001-07-05
pop_aye,9,8,1,5,0.8888888888888888,0.8260869565217391,positive,2.302585092994046,2017-06-28,2017-06-30
pope_francis_a_man_of_his_word,18,17,1,5,0.9444444444444444,0.8536585365853658,positive,2.9444389791664403,2018-05-18,2018-05-25
poppy_field,4,3,1,0,0.75,0.5,positive,1.6094379124341005,2022-04-08,2022-04-14
popstar_never_stop_never_stopping,50,37,13,15,0.74,0.4782608695652174,positive,3.9318256327243257,2016-06-03,2016-06-11
populaire,15,13,2,9,0.8666666666666667,0.6923076923076923,positive,2.772588722239781,2013-09-06,2013-09-14
porn_theater,6,3,3,3,0.5,0.0666666666666666,mixed,1.9459101490553128,2003-10-10,2003-10-17
port_authority,22,17,5,6,0.7727272727272727,0.48,positive,3.1354942159291497,2021-05-28,2021-06-06
portal_runner,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2021-12-11,2021-12-16
portals,5,0,5,2,0.0,-1.0,negative,1.791759469228055,2019-10-25,2019-10-26
porto_2017,5,1,4,4,0.2,-0.7142857142857143,negative,1.791759469228055,2017-11-17,2017-11-22
portrait_of_a_lady_on_fire,21,19,2,8,0.9047619047619048,0.8,positive,3.091042453358316,2019-12-06,2019-12-14
poseidon_rex,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2014-04-21,2014-04-21
poser,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2022-06-11,2022-06-11
possession,50,35,15,16,0.7,0.3275862068965517,positive,3.9318256327243257,2002-08-16,2002-08-25
possum,4,3,1,2,0.75,0.6,positive,1.6094379124341005,2018-11-02,2018-11-08
post_grad,43,5,38,19,0.1162790697674418,-0.7904761904761904,negative,3.784189633918261,2009-08-21,2009-08-29
post_mortem_2011,5,5,0,4,1.0,1.0,positive,1.791759469228055,2012-04-11,2012-04-13
post_tenebras_lux_2012,7,6,1,5,0.8571428571428571,0.6842105263157895,positive,2.079441541679836,2013-05-01,2013-05-03
postcards_from_london,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2018-11-09,2018-11-09
poster_boys,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2017-09-08,2017-09-08
potiche,16,14,2,9,0.875,0.7560975609756098,positive,2.833213344056216,2011-03-25,2011-04-01
pottersville,2,0,2,2,0.0,-1.0,negative,1.0986122886681098,2017-11-10,2017-11-10
pound_of_flesh_2015,3,0,3,0,0.0,-1.0,negative,1.3862943611198906,2015-05-15,2015-05-22
poupelle_of_chimney_town,9,8,1,4,0.8888888888888888,0.7272727272727273,positive,2.302585092994046,2021-12-30,2022-01-08
pov_2004,3,3,0,2,1.0,1.0,positive,1.3862943611198906,2004-02-06,2004-02-12
powder_keg_2020,6,5,1,1,0.8333333333333334,0.6923076923076923,positive,1.9459101490553128,2021-09-03,2021-09-11
power_and_terror_noam_chomsky_in_our_times,4,2,2,2,0.5,0.0,mixed,1.6094379124341005,2002-11-22,2002-12-01
prairie_home_companion,81,64,17,27,0.7901234567901234,0.5873015873015873,positive,4.406719247264253,2006-06-09,2006-06-18
prassthanam,4,1,3,2,0.25,-0.6,negative,1.6094379124341005,2019-09-20,2019-09-26
pray_for_japan,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2012-03-16,2012-03-16
pray_the_devil_back_to_hell,19,19,0,9,1.0,1.0,positive,2.995732273553991,2008-11-07,2008-11-14
praying_with_lior,6,4,2,3,0.6666666666666666,0.3333333333333333,positive,1.9459101490553128,2008-02-01,2008-02-05
preachers_kid,4,3,1,1,0.75,0.3333333333333333,positive,1.6094379124341005,2010-01-30,2010-02-04
precious,37,36,1,14,0.972972972972973,0.9318181818181818,positive,3.6375861597263857,2009-11-06,2009-11-13
precious_cargo_2016,8,0,8,5,0.0,-1.0,negative,2.19722457733622,2016-04-22,2016-05-01
predestination,29,25,4,10,0.8620689655172413,0.7352941176470589,positive,3.4011973816621555,2015-01-09,2015-01-17
preggoland,3,2,1,1,0.6666666666666666,0.4285714285714285,positive,1.3862943611198906,2015-05-08,2015-05-14
prem_ratan_dhan_payo,6,4,2,3,0.6666666666666666,0.4666666666666667,positive,1.9459101490553128,2015-11-16,2015-11-20
premature_2014,7,2,5,3,0.2857142857142857,-0.5294117647058824,negative,2.079441541679836,2014-07-02,2014-07-08
premature_2020,17,15,2,6,0.8823529411764706,0.8,positive,2.8903717578961645,2020-02-21,2020-02-27
premonition,75,6,69,26,0.08,-0.8181818181818182,negative,4.330733340286331,2007-03-16,2007-03-24
preparations_to_be_together_for_an_unknown_period_of_time,14,13,1,6,0.9285714285714286,0.8235294117647058,positive,2.70805020110221,2021-01-22,2021-01-29
prescience,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2019-10-25,2019-10-25
prescription_thugs_2016,3,3,0,0,1.0,1.0,positive,1.3862943611198906,2016-01-22,2016-01-29
presenting_princess_shaw,14,13,1,9,0.9285714285714286,0.8378378378378378,positive,2.70805020110221,2016-05-27,2016-06-05
preservation_2014,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2015-01-09,2015-01-12
president_2021,2,2,0,2,1.0,1.0,positive,1.0986122886681098,2021-12-17,2021-12-17
press_play_2022,9,6,3,3,0.6666666666666666,0.3333333333333333,positive,2.302585092994046,2022-06-24,2022-06-30
prestige,90,67,23,29,0.7444444444444445,0.4545454545454545,positive,4.51085950651685,2006-10-20,2006-10-29
pretty_persuasion,13,3,10,3,0.2307692307692307,-0.5862068965517241,negative,2.6390573296152584,2005-08-12,2005-08-20
pretty_problems,7,4,3,3,0.5714285714285714,0.1764705882352941,mixed,2.079441541679836,2022-10-07,2022-10-14
prevenge,9,8,1,5,0.8888888888888888,0.7391304347826086,positive,2.302585092994046,2017-03-24,2017-03-30
prey_2018,4,1,3,0,0.25,-0.5,negative,1.6094379124341005,2019-09-27,2019-10-06
prey_for_the_devil,26,5,21,4,0.1923076923076923,-0.6071428571428571,negative,3.295836866004329,2022-10-28,2022-11-04
price_check_2011,3,3,0,3,1.0,1.0,positive,1.3862943611198906,2012-11-16,2012-11-22
priceless,21,16,5,7,0.7619047619047619,0.4693877551020408,positive,3.091042453358316,2008-03-28,2008-04-04
priceless_2016,4,1,3,2,0.25,-0.4,negative,1.6094379124341005,2016-10-14,2016-10-19
pride,58,25,33,25,0.4310344827586206,-0.1347517730496454,mixed,4.07753744390572,2007-03-23,2007-04-01
pride_2014,17,15,2,10,0.8823529411764706,0.7727272727272727,positive,2.8903717578961645,2014-09-26,2014-10-03
pride_and_glory,74,28,46,22,0.3783783783783784,-0.2941176470588235,negative,4.31748811353631,2008-10-24,2008-11-02
pride_and_prejudice_and_zombies,62,26,36,15,0.4193548387096774,-0.1798561151079136,mixed,4.143134726391533,2016-02-05,2016-02-14
primal,15,3,12,4,0.2,-0.6470588235294118,negative,2.772588722239781,2019-11-08,2019-11-16
primary_colors,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1998-03-20,1998-03-20
prime,55,32,23,17,0.5818181818181818,0.1653543307086614,mixed,4.02535169073515,2005-10-28,2005-11-03
primeval,37,6,31,14,0.1621621621621621,-0.7045454545454546,negative,3.6375861597263857,2007-01-12,2007-01-20
prince,5,4,1,2,0.8,0.6666666666666666,positive,1.791759469228055,2015-08-14,2015-08-19
prince_avalanche_2013,31,27,4,13,0.8709677419354839,0.7333333333333333,positive,3.4657359027997265,2013-08-09,2013-08-18
prince_of_broadway,5,5,0,1,1.0,1.0,positive,1.791759469228055,2010-09-03,2010-09-12
prince_of_egypt,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,1998-12-18,1998-12-18
prince_of_persia_sands_of_time,83,31,52,22,0.3734939759036144,-0.2659574468085106,negative,4.430816798843313,2010-05-28,2010-06-05
princesa,4,4,0,2,1.0,1.0,positive,1.6094379124341005,2001-12-07,2001-12-09
princess-kaiulani,18,3,15,8,0.1666666666666666,-0.7272727272727273,negative,2.9444389791664403,2010-05-14,2010-05-21
princess_and_the_warrior,18,9,9,9,0.5,0.0222222222222222,mixed,2.9444389791664403,2001-06-22,2001-06-29
princess_blade,6,4,2,2,0.6666666666666666,0.2857142857142857,positive,1.9459101490553128,2003-08-08,2003-08-17
princess_cyd,4,4,0,3,1.0,1.0,positive,1.6094379124341005,2017-11-03,2017-11-03
princess_diaries,36,17,19,13,0.4722222222222222,-0.0588235294117647,mixed,3.610917912644224,2001-08-03,2001-08-12
princess_diaries_2_royal_engagement,79,23,56,30,0.2911392405063291,-0.4042553191489361,negative,4.382026634673881,2004-08-11,2004-08-19
princess_of_the_row,6,4,2,0,0.6666666666666666,0.3333333333333333,positive,1.9459101490553128,2020-11-27,2020-12-02
prisoners_2013,91,71,20,24,0.7802197802197802,0.5339805825242718,positive,4.5217885770490405,2013-09-20,2013-09-29
prisoners_of_the_ghostland,37,17,20,9,0.4594594594594595,-0.108433734939759,mixed,3.6375861597263857,2021-09-17,2021-09-25
private_desert,5,4,1,0,0.8,0.6,positive,1.791759469228055,2022-08-26,2022-09-02
private_life_2018,25,24,1,12,0.96,0.9032258064516128,positive,3.258096538021482,2018-10-05,2018-10-14
private_life_of_pippa_lee,17,9,8,10,0.5294117647058824,0.0909090909090909,mixed,2.8903717578961645,2009-11-27,2009-12-04
private_number_2015,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2015-05-03,2015-05-03
private_property_2007,7,5,2,3,0.7142857142857143,0.4117647058823529,positive,2.079441541679836,2007-05-18,2007-05-22
private_property_2022,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2022-05-16,2022-05-16
prize_winner_of_defiance_ohio,27,14,13,10,0.5185185185185185,0.0,mixed,3.332204510175204,2005-09-30,2005-10-06
producers_the_movie_musical,5,2,3,1,0.4,-0.2727272727272727,negative,1.791759469228055,2006-01-13,2006-01-19
professor_marston_and_the_wonder_women,38,30,8,12,0.7894736842105263,0.5454545454545454,positive,3.6635616461296463,2017-10-13,2017-10-21
profile_2021,32,18,14,9,0.5625,0.1506849315068493,mixed,3.49650756146648,2021-05-14,2021-05-22
programming_the_nation,4,3,1,2,0.75,0.4,positive,1.6094379124341005,2011-08-19,2011-08-20
project_almanac,30,13,17,12,0.4333333333333333,-0.1388888888888889,mixed,3.4339872044851463,2015-01-30,2015-02-06
project_nim,25,25,0,16,1.0,1.0,positive,3.258096538021482,2011-07-08,2011-07-16
project_rebirth_2010,8,7,1,6,0.875,0.7272727272727273,positive,2.19722457733622,2011-08-29,2011-09-02
project_wolf_hunting,5,4,1,1,0.8,0.4545454545454545,positive,1.791759469228055,2022-10-07,2022-10-15
project_x_2011,60,16,44,15,0.2666666666666666,-0.4814814814814814,negative,4.110873864173311,2012-03-02,2012-03-11
prom_2011,27,8,19,12,0.2962962962962963,-0.3939393939393939,negative,3.332204510175204,2011-04-29,2011-05-06
prom_night,44,3,41,14,0.0681818181818181,-0.8627450980392157,negative,3.80666248977032,2008-04-11,2008-04-20
promare,5,5,0,1,1.0,1.0,positive,1.791759469228055,2019-09-20,2019-09-27
prometheus_2012,100,71,29,18,0.71,0.4128440366972477,positive,4.61512051684126,2012-06-08,2012-06-15
promises,11,11,0,6,1.0,1.0,positive,2.4849066497880004,2002-03-15,2002-03-22
promising_young_woman,69,63,6,8,0.9130434782608696,0.821917808219178,positive,4.248495242049359,2020-12-25,2021-01-03
proof,37,20,17,14,0.5405405405405406,0.0909090909090909,mixed,3.6375861597263857,2005-09-23,2005-10-02
proof_of_life,33,13,20,17,0.3939393939393939,-0.253012048192771,negative,3.5263605246161616,2000-12-08,2000-12-08
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,5,5,0,3,1.0,1.0,positive,1.791759469228055,2019-02-22,2019-02-28
prospect_2018,11,10,1,3,0.9090909090909092,0.84,positive,2.4849066497880004,2018-11-02,2018-11-10
protector,47,25,22,16,0.5319148936170213,0.0181818181818181,mixed,3.871201010907891,2006-09-08,2006-09-15
prototype_2018,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2018-09-06,2018-09-06
proud_mary,43,10,33,19,0.2325581395348837,-0.5238095238095238,negative,3.784189633918261,2018-01-12,2018-01-19
providence_2016_2,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2016-02-18,2016-02-18
provoked_a_true_story,19,4,15,10,0.2105263157894736,-0.625,negative,2.995732273553991,2007-05-11,2007-05-18
proximity_2020,10,3,7,3,0.3,-0.4782608695652174,negative,2.3978952727983707,2020-05-15,2020-05-23
ps,21,13,8,13,0.6190476190476191,0.2,positive,3.091042453358316,2004-10-15,2004-10-22
ps_i_love_you,42,11,31,18,0.2619047619047619,-0.5294117647058824,negative,3.7612001156935615,2007-12-21,2007-12-29
ps_your_cat_is_dead,8,3,5,4,0.375,-0.4,negative,2.19722457733622,2003-01-17,2003-01-23
psycho,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1960-06-16,1960-06-16
psychopathia_sexualis_2006,8,1,7,5,0.125,-0.7142857142857143,negative,2.19722457733622,2006-06-08,2006-06-16
psychopaths_2017,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2017-12-01,2017-12-01
public_speaking_2010,5,4,1,2,0.8,0.6666666666666666,positive,1.791759469228055,2011-02-23,2011-03-02
puccini_for_beginners,23,13,10,11,0.5652173913043478,0.1929824561403508,mixed,3.1780538303479458,2007-02-02,2007-02-10
puerto_ricans_in_paris,10,3,7,4,0.3,-0.25,negative,2.3978952727983707,2016-06-10,2016-06-17
pulling_strings,6,4,2,3,0.6666666666666666,0.4666666666666667,positive,1.9459101490553128,2013-10-04,2013-10-12
pulse,53,6,47,23,0.1132075471698113,-0.7829457364341085,negative,3.9889840465642745,2006-08-11,2006-08-19
punch_2023,9,6,3,1,0.6666666666666666,0.3684210526315789,positive,2.302585092994046,2023-03-10,2023-03-13
puncture,7,4,3,3,0.5714285714285714,0.2941176470588235,positive,2.079441541679836,2011-09-23,2011-09-26
punisher_war_zone,49,12,37,14,0.2448979591836734,-0.5357142857142857,negative,3.912023005428146,2008-12-05,2008-12-12
punk_the_capital_building_a_sound_movement,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2021-05-14,2021-05-17
punks_not_dead,4,3,1,2,0.75,0.4,positive,1.6094379124341005,2007-07-27,2007-07-30
puppet_master_the_littlest_reich,10,7,3,4,0.7,0.4166666666666667,positive,2.3978952727983707,2018-08-17,2018-08-24
pups_alone,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2021-11-23,2021-11-23
pure_country_2_the_gift_2010,2,1,1,1,0.5,0.2,positive,1.0986122886681098,2010-10-15,2010-10-17
purge_of_kingdoms,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2019-07-23,2019-07-23
